NORMSEARCHWORD;SUMMCNT;CNT_WITH_KART;CNT_NOT_FOUND;CNT_NO_KART;QTY_POS;GENART_QTY_POS;GENART_DLNR_QTY_POS;PERCENT_QTY_POS;U4_OE;SA200;SA203FF;IAM_GENART;GENARTNR;GENARTDESCR
"7711945827";767;471;16;280;30;23;0;76,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"77367950";178;174;1;3;24;20;20;83,33;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"77368075";16;15;0;1;4;3;2;75;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"77930SET";2;2;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"792618";8;8;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"7837196";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"7855263";3;2;0;1;1;1;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"7M5R6C631AD";58;55;2;1;13;2;0;15,38;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"83222355599";1063;1030;1;32;169;5;0;2,96;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"8200807136";7;7;0;0;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"8274913";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"83222305396";2630;2533;2;95;437;1;1;0,23;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"83222413477";1251;1126;7;118;83;6;0;7,23;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"83222433157";2236;1800;9;427;401;67;0;16,71;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"8612901";14;12;0;2;1;1;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"8700250";15;15;0;0;1;1;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"8700261";1;1;0;0;1;1;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"8743438";16;13;0;3;1;1;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"93165414";751;718;5;28;94;8;0;8,51;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"93160393";92;91;0;1;10;1;0;10;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"93165147";535;529;2;4;97;5;0;5,15;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"93177682";41;31;0;10;6;1;0;16,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"93183574";93;73;2;18;17;4;0;23,53;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95832137100";139;136;0;3;20;13;7;65;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"943140";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95530740300";65;60;1;4;20;2;0;10;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95530740301";80;79;0;1;18;4;1;22,22;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95832543500";576;559;0;17;138;58;22;42,03;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95832544300";23;21;0;2;1;1;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95901";45;44;1;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95902";8;8;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95903";15;15;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95912";135;133;1;1;44;16;16;36,36;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95913";7;7;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95914";20;17;0;3;7;7;7;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"95920";9;4;0;5;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"97278";9;8;0;1;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"97032102500";230;197;2;31;23;6;1;26,09;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"97032102500KIT2";5;4;0;1;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"9730AF";94;90;1;3;16;1;0;6,25;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"9734R7";1083;1033;4;46;123;8;0;6,50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"9A731718900";206;177;0;29;15;5;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"98630740300";38;34;0;4;11;10;4;90,91;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"98639701600";30;24;0;6;9;3;2;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"9A731707000";42;40;0;2;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"9A732137100";46;44;1;1;12;5;0;41,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"9G132102500";127;117;1;9;11;3;0;27,27;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"9G132112500";50;45;0;5;3;1;0;33,33;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A0009892002";86;77;1;8;8;2;0;25;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"9P1321359";103;88;2;13;19;2;0;10,53;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A0009880152";46;44;0;2;9;5;0;55,56;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A000989450611HDNW";99;91;0;8;13;2;0;15,38;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A000989610410";80;67;0;13;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A0019899803";38;16;5;17;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A0009976532";442;150;273;19;4;3;0;75;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A0019894503";106;99;1;6;15;1;0;6,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A0019901117";643;621;5;17;162;6;5;3,70;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A0029909503";485;446;5;34;28;10;5;35,71;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A0049903512";326;319;2;5;113;1;1;0,88;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1262711180";63;61;0;2;18;1;0;5,56;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A0229978045";155;152;0;3;16;2;1;12,50;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1262710280";91;87;1;3;23;5;0;21,74;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1262711080";134;131;0;3;41;6;0;14,63;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1262770295";588;570;2;16;143;30;0;20,98;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1292770095";21;21;0;0;5;2;0;40;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1292770195";234;225;2;7;44;5;0;11,36;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1402700250";490;476;0;14;150;8;0;5,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1402700761";38;38;0;0;5;1;0;20;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1402701161";333;324;1;8;75;2;0;2,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1402710060";281;263;2;16;62;3;3;4,84;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1402710080";950;934;0;16;246;45;16;18,29;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1402770095";5392;5247;18;127;1544;420;127;27,20;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A14027700951402770095";12;11;0;1;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1409904601";139;136;2;1;30;1;1;3,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1693710480";243;236;0;7;57;16;0;28,07;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1683770295";117;109;1;7;9;1;0;11,11;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1683770395";102;99;0;3;22;5;0;22,73;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1693713580";583;562;5;16;146;35;3;23,97;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1693770995";981;955;5;21;260;72;3;27,69;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1693771195";221;218;0;3;60;19;0;31,67;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1693771295";77;75;0;2;5;2;0;40;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A1693771395";476;460;2;14;143;37;0;25,87;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A169377139590";9;6;0;3;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2035400053";133;132;0;1;30;2;0;6,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2202770395";39;38;0;1;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2122770295";444;379;4;61;31;1;0;3,23;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2202710180";648;630;2;16;99;24;11;24,24;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2202710380";1042;1023;11;8;235;47;24;20;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2202770395S2";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2202770695";23;23;0;0;2;1;0;50;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2212770000";80;74;0;6;11;3;2;27,27;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2212770100";5270;5080;27;163;1334;570;165;42,73;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2212770100KIT";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2212770195";281;268;3;10;42;14;6;33,33;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A22127701952212770195";15;5;2;8;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2212770200";2273;2219;5;49;613;197;59;32,14;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2222772000";1827;1770;8;49;478;173;57;36,19;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2222772800";2938;2844;29;65;878;344;137;39,18;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A222277280090";74;10;36;28;4;4;3;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2463710780";452;434;3;15;77;25;0;32,47;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2463770395";26;21;0;5;4;2;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2463770495";269;257;0;12;55;3;2;5,45;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2463771400";643;601;3;39;100;27;5;27;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2463772300";2086;1979;6;101;482;49;9;10,17;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2463772400";2492;2345;11;136;619;218;25;35,22;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A246377240090";83;75;3;5;16;1;0;6,25;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2473701605";342;237;3;102;17;1;0;5,88;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2473701705";261;167;2;92;9;4;0;44,44;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2473708201";801;652;7;142;34;16;0;47,06;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2473708301";509;398;4;107;24;7;0;29,17;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2473714800";74;65;0;9;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2473773901";275;228;0;47;8;3;0;37,50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2473775401";56;47;0;9;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A2473775601";102;76;0;26;7;2;0;28,57;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252703114";621;591;2;28;99;35;0;35,35;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252700408";283;258;3;22;15;5;0;33,33;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252701518";1165;1063;17;85;94;29;0;30,85;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252703203";285;266;1;18;38;16;3;42,11;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252703707";5870;5742;30;98;1534;535;151;34,88;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252707702";66;64;0;2;10;8;3;80;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252707911";20;10;0;10;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252708704";109;105;0;4;21;6;1;28,57;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252708804";3707;3582;13;112;745;206;37;27,65;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252709110";144;137;2;5;8;4;0;50;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252711201";29;28;0;1;1;1;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252711801";256;237;2;17;21;1;1;4,76;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252712101";250;244;1;5;19;5;3;26,32;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252715300";448;436;6;6;58;13;5;22,41;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"A7252716100";194;188;1;5;11;1;1;9,09;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"DF171752";5;5;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"ADBP210026";50;43;0;7;12;1;0;8,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"ADBP210047";74;70;0;4;19;3;0;15,79;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"AGF700800";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"AM325433D";41;33;0;8;6;2;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"ARTIKELINFORMATIEONDERDELENNUMMERAANDUIDINGMODELINDICATIEPRIJSTGAANTAL0C8325435";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"AWF21";12;9;0;3;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"B08530";172;166;1;5;35;2;0;5,71;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"BFO4338";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"BL3Z7A191C";18;16;0;2;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"C2C38963";193;172;0;21;27;6;1;22,22;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"C2C6715";68;59;0;9;12;5;0;41,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"DF171748";13;13;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"DF171750";6;6;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"DF171762";5;5;0;0;4;4;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"DF171772";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"DF171785";7;7;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"EG896HD414";48;48;0;0;10;1;0;10;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"EG841HD449";107;104;0;3;21;2;0;9,52;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"EG855HD345";28;28;0;0;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"EG924HD465";15;13;0;2;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"F171752";10;9;1;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"ELFMATICJ6";62;59;0;3;9;1;0;11,11;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"F171748";18;18;0;0;5;5;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"F171750";6;6;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"F171762";14;11;3;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"F171785";18;17;1;0;5;5;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"F176857";6;6;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"F188362";4;4;0;0;4;4;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"F188364";2;1;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171748";199;186;4;9;58;58;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FB171785";2;1;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171617";18;16;1;1;5;1;1;20;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171618";91;87;3;1;20;1;1;5;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171750";81;76;1;4;26;26;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171752";27;27;0;0;9;9;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171754";25;25;0;0;5;5;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171762";215;192;11;12;57;57;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171767";20;19;1;0;7;7;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171769";9;8;0;1;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171772";42;39;2;1;10;10;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171774";36;33;1;2;7;7;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171776";29;27;1;1;5;5;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171783";83;81;1;1;23;23;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE171785";124;118;2;4;44;44;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176814";11;8;0;3;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176856";12;12;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176857";35;32;2;1;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176859";6;6;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176860";12;11;1;0;4;4;3;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176873";10;8;0;2;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176874";6;5;0;1;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176876";6;5;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176877";99;97;1;1;39;39;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176878";43;43;0;0;7;7;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176879";6;5;0;1;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176892";36;32;0;4;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176897";5;4;0;1;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE176899";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE179355";9;9;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE182241";11;8;3;0;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE188328";38;37;0;1;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE188362";44;42;2;0;6;6;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE188364";111;99;7;5;11;11;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FE188456";6;5;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FEBI171748";4;2;2;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FEBI171762";6;3;3;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FEBI171785";6;6;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FEBI188324";2;1;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FEBI188362";2;1;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G004000M";21;13;0;8;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"FZ0121500";493;467;0;26;91;4;0;4,40;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G004000";1337;1227;27;83;205;8;0;3,90;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G004000M2";8190;7728;97;365;1828;106;0;5,80;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G004000M2KIT";18;18;0;0;4;4;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052180A2";1565;1525;9;31;291;8;0;2,75;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052182";2694;2653;21;20;547;18;0;3,29;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052182A2";20139;19461;75;603;4826;380;107;7,87;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052182A2KIT";7;7;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052512";932;905;5;22;168;7;0;4,17;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052512A2";5780;5577;31;172;1014;41;0;4,04;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052512A6";136;75;7;54;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052516A2";3117;3041;14;62;768;9;0;1,17;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052527A2";8457;8254;45;158;1694;8;0;0,47;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052529";400;396;1;3;75;2;0;2,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052529A2";5299;5198;23;78;1176;30;2;2,55;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052549";273;261;3;9;34;3;0;8,82;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G052549A2";3544;3409;17;118;388;19;0;4,90;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G055512";275;266;3;6;50;3;0;6;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G055512A";18;3;15;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G055512A2";6598;6393;41;164;1282;138;0;10,76;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G055512AKIT";5;5;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G055529";1249;1198;8;43;223;2;0;0,90;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G055529A2";19482;19233;67;182;4184;283;23;6,76;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
