NORMSEARCHWORD;SUMMCNT;CNT_WITH_KART;CNT_NOT_FOUND;CNT_NO_KART;QTY_POS;GENART_QTY_POS;GENART_DLNR_QTY_POS;PERCENT_QTY_POS;U4_OE;SA200;SA203FF;IAM_GENART;GENARTNR;GENARTDESCR
"1001350107";206;197;4;5;34;33;0;97,06;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350107MYL";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350107SK";28;26;0;2;2;1;0;50;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350107XK";8;8;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350108";845;830;0;15;125;118;0;94,40;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350108MY";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350108SK";215;208;2;5;39;31;1;79,49;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350108XK";110;106;0;4;5;5;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350109";976;915;10;51;182;163;0;89,56;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350109XK";219;204;8;7;25;22;0;88;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350112";50;47;0;3;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350112SK";8;6;0;2;2;1;0;50;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350113";30;21;0;9;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350113SK";20;16;0;4;2;1;0;50;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350114";3379;3335;11;33;662;650;0;98,19;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350114MYL";6;6;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350114SK";707;667;3;37;149;140;0;93,96;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350114XK";226;216;0;10;31;30;0;96,77;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350115";2463;2338;15;110;190;184;0;96,84;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350115SK";1125;997;2;126;71;70;0;98,59;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350115XK";582;470;2;110;35;31;0;88,57;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350116";5463;5302;16;145;954;926;0;97,06;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350116MYL";9;9;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350116SK";313;290;0;23;36;12;0;33,33;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350116XK";209;196;0;13;10;10;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350117";135;118;1;16;9;5;0;55,56;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350118";174;135;4;35;12;12;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350120";48;30;6;12;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350120SK";46;20;0;26;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350122";222;144;6;72;6;6;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350122SK";41;22;1;18;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350130";555;510;5;40;61;61;4;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350130SK";222;203;0;19;26;24;8;92,31;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350130XK";58;53;0;5;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350200";837;786;8;43;140;116;0;82,86;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350210";121;112;2;7;11;5;0;45,45;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350220";262;239;1;22;44;26;0;59,09;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001370006";169;160;0;9;27;7;7;25,93;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001924616";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001924623";7;6;1;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1002887056";1;1;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1003018254";1;0;1;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1003250005";48;46;0;2;9;1;0;11,11;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1006526";185;182;3;0;41;41;41;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"101668";51;48;0;3;4;1;0;25;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"103540679";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1024339";52;37;3;12;6;4;4;66,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1024340";34;30;1;3;4;4;4;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1024343";8;6;2;0;3;3;3;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10283506";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10283507";6;6;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10286570";20;18;2;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10296578";5;5;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10396842";15;14;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104009430341";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1040942";7;5;2;0;2;1;1;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1040940";202;200;0;2;29;29;29;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1040938";7;5;2;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1040943";9;8;0;1;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1040946";16;15;0;1;4;4;4;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104383301";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104383304";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010019";64;37;1;26;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010001";36;26;0;10;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010002";101;83;1;17;6;4;0;66,67;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010009";37;29;0;8;3;2;0;66,67;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010010";11;7;0;4;3;1;0;33,33;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010012";41;34;0;7;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"105008000341";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010020";54;29;2;23;5;5;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010071";1;0;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051011006";5;5;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051011011";23;15;0;8;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051011012";5;5;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051011020";15;5;1;9;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051012002";8;8;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051040007";42;32;0;10;4;4;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051020001";14;9;0;5;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051020003";29;21;0;8;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051020008";41;21;12;8;3;2;0;66,67;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051040003";20;15;2;3;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051040006";2;2;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051041003";2;2;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051041004";5;5;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051050001";48;34;0;14;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051050003";75;7;0;68;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051060011";104;72;0;32;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051051001";20;10;0;10;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051060001";24;20;0;4;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051060005";105;89;0;16;9;9;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051060012";76;59;0;17;5;4;0;80;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051060017";76;21;8;47;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051060022";47;35;0;12;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051061002";4;3;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051061003";2;2;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051061005";52;41;0;11;9;8;0;88,89;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051061006";7;7;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051061011";12;12;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051062005";39;18;0;21;2;1;0;50;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051062011";7;6;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051070005";34;25;0;9;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051070001";16;15;0;1;4;3;0;75;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051070002";49;42;2;5;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051070004";21;15;4;2;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051072002";2;2;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051080001";22;20;0;2;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10510800024342";2;2;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051080004";217;159;0;58;13;12;0;92,31;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10510800044342";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051080007";16;13;0;3;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051080009";63;56;0;7;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051080010";90;67;0;23;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051080011";149;104;0;45;5;3;0;60;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051081004";49;36;0;13;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051082010";9;9;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051090001";21;13;0;8;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051091001";1;0;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110018";226;176;0;50;12;12;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110007";29;19;0;10;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110012";93;74;0;19;4;4;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110014";79;66;0;13;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110021";13;13;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110025";9;9;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051111014";17;15;0;2;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051111018";43;34;0;9;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051112018";23;22;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051120002";32;15;4;13;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051120003";50;21;18;11;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051180001";29;27;0;2;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058416";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1055298037";31;26;0;5;1;1;0;100;0;1;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"105664";152;114;29;9;16;9;9;56,25;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058298046";162;162;0;0;27;24;21;88,89;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058298047";98;91;0;7;8;8;6;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058298048";102;98;4;0;20;14;14;70;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058298049";62;57;1;4;10;10;6;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058405";4;4;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058406";6;6;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058410";5;3;1;1;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058417";7;6;1;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058419";2;2;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058420";5;5;0;0;2;1;1;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058421";3;2;0;1;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058422";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058423";17;15;2;0;8;8;8;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10629996";7;7;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060298069";347;333;2;12;34;31;22;91,18;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060298070";301;292;8;1;45;43;38;95,56;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060298072";170;166;2;2;22;17;13;77,27;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060298073";142;137;4;1;22;18;12;81,82;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060776";17;17;0;0;4;4;4;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10610532";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1061209";48;48;0;0;8;8;8;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1061210";63;62;1;0;8;8;8;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10629975";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10629980";15;15;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10629981";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298084";236;229;2;5;30;26;26;86,67;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1064118";113;23;76;14;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10645015";69;69;0;0;4;4;4;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1065915";3;3;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1066723";11;11;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1066724";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1066726";13;13;0;0;4;4;4;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1067494";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10677318";5;3;0;2;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298054";132;127;0;5;8;8;8;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298061";474;466;6;2;54;53;49;98,15;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298061ZF";8;4;4;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298062";3825;3721;27;77;649;638;614;98,31;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298062ZF";58;40;18;0;6;6;6;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298083";1783;1703;47;33;331;290;287;87,61;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298083ZF";22;16;6;0;4;4;4;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298085";55;47;1;7;8;5;5;62,50;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298038";1652;1604;7;41;303;291;285;96,04;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1069925";7;7;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1069924";4;4;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10697634";5;5;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10710850";11;11;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10710852";9;9;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10710863";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298027";1508;1440;55;13;224;221;201;98,66;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298027ZF";12;3;9;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298033";3631;3571;2;58;608;597;568;98,19;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298033ZF";31;17;14;0;3;3;3;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"107129803868";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298038ZF";29;22;7;0;3;3;3;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298039";690;676;2;12;101;88;86;87,13;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10726455";3;0;3;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1074288";7;7;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10755250";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1077066";5;4;1;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"107825";367;354;2;11;45;5;5;11,11;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298247";129;124;0;5;13;10;10;76,92;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1084298013";154;150;0;4;18;16;15;88,89;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1084298014";79;77;0;2;8;5;4;62,50;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1084298014ZF";5;4;1;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10848143";4;4;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"108729836";27;1;26;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298360";936;863;5;68;127;125;107;98,43;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10872181";7;7;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298361";834;823;0;11;165;156;141;94,55;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298361ZF";9;5;4;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298362";46;38;0;8;5;5;5;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298363";28;22;0;6;2;2;2;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298364";8289;8169;27;93;1984;1907;1888;96,12;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"108729836468";2;1;1;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298364ZF";79;57;22;0;10;10;10;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298365";12854;12607;46;201;2131;2119;2040;99,44;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298367";34;30;2;2;1;1;1;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"108729836568";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298365ZF";126;74;52;0;7;7;7;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298366";49;43;1;5;2;2;2;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298368";972;969;0;3;180;170;168;94,44;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298368ZF";11;10;1;0;4;4;4;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298369";1474;1448;5;21;227;223;204;98,24;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298437";404;347;2;55;22;21;21;95,45;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10881011";10;10;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10880844";9;9;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10880950";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10881004";34;34;0;0;10;10;10;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10881030";7;7;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1090298043";11;11;0;0;3;3;3;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1090298126";326;318;0;8;64;61;60;95,31;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1096938";5;5;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1090298127";265;257;2;6;28;24;20;85,71;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1091298066";249;236;1;12;42;42;38;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1091298067";195;162;6;27;19;19;19;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
